id,price,date,sqft_lot,bedrooms,level
3523089019,480000.0,2014-05-19,435600,4,low_level
7806450050,480000.0,2014-10-29,28185,3,low_level
3359500960,480000.0,2015-03-21,3000,3,low_level
3649100015,480000.0,2015-05-13,15000,3,low_level
254000445,480000.0,2015-01-29,5054,6,low_level
2222039011,480000.0,2014-11-03,217800,5,low_level
4038100110,480000.0,2014-07-07,9090,3,low_level
6073300750,480000.0,2014-07-09,7725,5,low_level
1973800150,480000.0,2015-04-02,14190,4,low_level
8832900780,480000.0,2014-10-13,21562,5,low_level
5152960330,480000.0,2014-06-10,9500,5,low_level
114101161,480000.0,2014-08-29,67269,3,low_level
8961960160,480000.0,2014-10-28,16171,4,low_level
446000150,480000.0,2015-04-15,5700,3,low_level
4443801340,480000.0,2014-10-06,2552,3,low_level
6205500030,480000.0,2014-11-03,10575,4,low_level
3782760170,480000.0,2015-02-11,4074,4,low_level
7238000330,480000.0,2014-12-18,7338,3,low_level
5045700090,480000.0,2015-01-06,4780,5,low_level
952003575,480000.0,2014-05-27,4945,3,low_level
9276201190,480000.0,2014-05-20,3960,4,low_level
926069142,480000.0,2014-11-24,35757,4,low_level
7016200030,480000.0,2015-03-20,7966,4,low_level
9828701745,480000.0,2015-01-23,4800,2,low_level
6178930340,480000.0,2014-06-30,9664,4,low_level
2927600675,480000.0,2014-06-09,6500,4,low_level
5255690100,480000.0,2015-04-21,9700,4,low_level
5126310400,480000.0,2015-03-05,7787,4,low_level
2494000070,480000.0,2015-01-27,5100,4,low_level
9485951170,480000.0,2014-05-22,34293,4,low_level
7852000500,480000.0,2014-07-02,7737,5,low_level
5016001260,480000.0,2015-04-13,4200,2,low_level
1646502165,480000.0,2014-08-13,4635,2,low_level
2354300835,480000.0,2014-12-24,12000,2,low_level
4136960010,480000.0,2015-03-27,12821,5,low_level
7852030330,480000.0,2014-09-03,4488,3,low_level
7853361230,480000.0,2014-05-16,5000,4,low_level
8902000407,480000.0,2014-12-17,8528,3,low_level
4174600185,480000.0,2014-06-22,6770,2,low_level
6021503830,480000.0,2014-06-20,5500,4,low_level
2391600320,480000.0,2015-04-20,5060,3,low_level
4358700135,480000.0,2014-11-18,9005,3,low_level
4027701265,480000.0,2015-05-01,21375,3,low_level
8850000517,480000.0,2014-07-31,1431,3,low_level
3658700690,480000.0,2015-03-27,3060,3,low_level
8099800340,480000.0,2014-12-24,20281,3,low_level
8121200710,480000.0,2015-01-23,8892,3,low_level
5700002125,480000.0,2014-06-10,4322,4,low_level
6744700343,480000.0,2014-12-09,15435,5,low_level
4038200480,480000.0,2014-12-01,8800,3,low_level
259600890,480000.0,2014-10-02,9380,4,low_level
7228500415,480000.0,2014-08-26,2370,4,low_level
4358700141,480000.0,2015-04-27,9250,4,low_level
9465910070,480000.0,2014-07-16,10035,3,low_level
480000170,480000.0,2014-06-27,3420,2,low_level
34001304,480000.0,2015-04-10,5500,5,low_level
8682262190,480000.0,2015-03-19,4220,2,low_level
4037800015,480000.0,2015-01-23,8610,5,low_level
6662410250,480000.0,2015-03-21,11200,4,low_level
1223059081,480000.0,2015-03-25,43995,3,low_level
9468200125,480000.0,2014-08-26,3060,2,low_level
1727500280,480000.0,2014-08-20,7000,4,low_level
7214810510,480000.0,2015-04-08,7200,5,low_level
9527310180,480000.0,2015-04-03,4692,3,low_level
1922039062,480000.0,2015-04-20,26487,2,low_level
1257201295,480000.0,2014-07-08,3040,2,low_level
2607760190,480000.0,2015-03-31,9861,4,low_level
1442700250,480000.0,2014-07-16,16000,4,low_level
9521100280,480000.0,2014-06-12,1103,3,low_level
3304030220,480000.0,2015-04-21,9172,4,low_level
6791200120,480000.0,2014-09-23,13362,3,low_level
2026049067,480000.0,2014-07-02,10052,3,low_level
7853320250,480000.0,2014-09-20,4656,3,low_level
3275750290,480000.0,2015-03-17,7860,3,low_level
8929000380,479990.0,2014-08-05,2386,3,low_level
3277801592,479950.0,2014-09-25,1358,3,low_level
9558050450,479950.0,2015-03-30,6000,3,low_level
8106300090,479950.0,2015-04-28,4984,3,low_level
2473000410,479950.0,2015-04-08,11070,4,low_level
9512200140,479950.0,2014-07-25,7163,3,low_level
8682281200,479950.0,2015-03-09,6516,2,low_level
476000118,479950.0,2014-12-12,1336,2,low_level
5467910140,479900.0,2014-05-28,12150,3,low_level
8950500250,479900.0,2015-04-21,9750,4,low_level
7853310720,479500.0,2014-06-17,4637,3,low_level
5249804760,479500.0,2015-05-05,5760,2,low_level
5057100110,479349.0,2015-05-14,6371,5,low_level
2313900165,479200.0,2014-07-30,3750,3,low_level
7923300230,479000.0,2015-05-04,10094,3,low_level
2205700405,479000.0,2014-07-08,13750,3,low_level
1591600506,479000.0,2015-02-25,9464,4,low_level
7202330530,479000.0,2015-01-16,3322,3,low_level
5458300685,479000.0,2014-05-20,889,3,low_level
9521100586,479000.0,2014-05-24,3000,3,low_level
7215420370,479000.0,2015-04-07,30378,4,low_level
5422500220,479000.0,2015-04-11,6705,4,low_level
1775930440,479000.0,2014-06-23,11319,3,low_level
8121200530,479000.0,2014-10-08,8998,3,low_level
9828702518,479000.0,2014-06-17,932,2,low_level
1702900664,479000.0,2015-04-16,1037,2,low_level
6371000100,479000.0,2014-11-20,1380,2,low_level
3026059361,479000.0,2015-04-17,1439,2,low_level
1954420420,479000.0,2015-03-13,6018,3,low_level
8857640710,479000.0,2014-08-20,6139,4,low_level
3845100670,478830.0,2014-07-16,4950,4,low_level
3013300288,478500.0,2014-09-30,4755,3,low_level
2767704252,478000.0,2014-11-03,1348,3,low_level
9222400935,478000.0,2014-05-23,2580,3,low_level
4037400430,478000.0,2014-10-15,8208,4,low_level
6821101275,478000.0,2014-08-21,6000,2,low_level
6821600065,478000.0,2014-10-30,6000,2,low_level
8143000280,478000.0,2014-11-21,6175,3,low_level
5226500250,478000.0,2014-10-15,7290,4,low_level
2294900010,478000.0,2014-08-13,36585,3,low_level
1238501116,478000.0,2015-01-23,9500,3,low_level
259500270,478000.0,2014-05-05,4535,3,low_level
7199360090,478000.0,2015-03-20,7107,3,low_level
5458300580,478000.0,2014-10-01,1867,2,low_level
3905100280,478000.0,2014-07-01,3896,3,low_level
1769600147,477590.0,2014-07-31,7701,3,low_level
3905040060,477500.0,2015-03-13,5146,3,low_level
8559300120,477500.0,2015-04-16,5619,5,low_level
7663700610,477500.0,2015-03-10,9364,4,low_level
9422400035,477500.0,2014-09-12,6000,2,low_level
6056100114,477000.0,2014-08-25,5060,3,low_level
452001475,477000.0,2014-09-02,3600,3,low_level
1102000196,477000.0,2014-05-27,6270,4,low_level
8901001290,477000.0,2014-09-03,7800,4,low_level
3629920140,477000.0,2015-04-07,3000,3,low_level
6204400170,477000.0,2014-06-20,8085,3,low_level
2767600150,477000.0,2014-05-19,2053,3,low_level
475000750,477000.0,2014-09-25,4990,3,low_level
8944360290,477000.0,2015-04-13,4960,3,low_level
9161100795,476900.0,2015-05-06,5758,3,low_level
3404700080,476800.0,2014-11-12,43700,3,low_level
6844702690,476500.0,2015-04-27,6120,3,low_level
3723800097,476500.0,2014-12-11,10200,4,low_level
1086100100,476500.0,2014-08-11,8625,3,low_level
2623089141,476500.0,2014-10-23,50155,4,low_level
3629970620,476100.0,2014-10-03,1836,4,low_level
1324300018,476000.0,2014-11-21,1332,2,low_level
6713100031,476000.0,2015-02-11,7187,3,low_level
8935100100,476000.0,2014-07-01,6885,4,low_level
7010700905,476000.0,2014-06-11,5500,3,low_level
7202290180,476000.0,2015-01-02,3840,3,low_level
7202350310,476000.0,2014-10-28,3070,3,low_level
6791000280,476000.0,2014-07-14,9600,3,low_level
7215410430,476000.0,2014-07-28,33158,4,low_level
5631500967,476000.0,2015-02-04,17541,4,low_level
1982201465,475999.0,2014-11-21,4175,4,low_level
8651510610,475580.0,2014-06-26,11085,3,low_level
6411600026,475500.0,2014-10-03,9416,3,low_level
3888100029,475300.0,2014-05-29,10005,3,low_level
2095800250,475226.0,2014-08-27,4512,3,low_level
9286100150,475200.0,2014-08-11,3980,3,low_level
3330501975,475000.0,2014-11-17,6180,5,low_level
7214800430,475000.0,2015-03-05,18900,3,low_level
6852700279,475000.0,2014-06-19,1110,3,low_level
2726079103,475000.0,2014-07-22,185130,3,low_level
2767603577,475000.0,2015-05-06,1250,2,low_level
925059107,475000.0,2014-08-20,12632,3,low_level
1795910360,475000.0,2014-09-22,8022,3,low_level
9550204620,475000.0,2015-05-12,3825,3,low_level
8079010230,475000.0,2014-06-03,7210,3,low_level
4254000220,475000.0,2015-03-07,16200,4,low_level
1623069071,475000.0,2014-11-05,60984,3,low_level
8835200230,475000.0,2014-07-02,5444,4,low_level
626710220,475000.0,2014-08-13,35912,3,low_level
3448002285,475000.0,2014-07-02,13468,4,low_level
7525050150,475000.0,2014-06-13,12177,3,low_level
2061100390,475000.0,2014-07-21,3720,2,low_level
2391600165,475000.0,2014-06-17,5750,3,low_level
6046400755,475000.0,2015-05-11,5100,5,low_level
7940700050,475000.0,2015-02-18,4534,3,low_level
4187000250,475000.0,2015-04-13,4500,4,low_level
3629990110,475000.0,2014-06-11,2520,3,low_level
2592400170,475000.0,2014-12-02,7245,4,low_level
1442870440,475000.0,2014-07-02,6178,4,low_level
8121200820,475000.0,2014-05-22,8008,3,low_level
7899800905,475000.0,2015-05-03,10240,3,low_level
2201500240,475000.0,2014-07-30,10065,3,low_level
7214820030,475000.0,2014-12-12,8970,3,low_level
8835900015,475000.0,2014-12-12,7161,3,low_level
4109600306,475000.0,2015-02-18,5157,2,low_level
4112100165,475000.0,2015-03-17,2554,3,low_level
6151800225,475000.0,2015-04-09,26445,3,low_level
455000841,475000.0,2014-08-29,7975,2,low_level
726059344,475000.0,2015-04-21,8659,3,low_level
7852020670,475000.0,2015-04-02,3938,3,low_level
4306500070,475000.0,2014-07-11,16288,4,low_level
2561360120,475000.0,2014-05-27,11502,3,low_level
6804600990,475000.0,2014-11-24,19283,4,low_level
7853302520,475000.0,2015-02-06,10046,4,low_level
9218400050,475000.0,2014-12-27,5400,4,low_level
224059111,475000.0,2014-09-03,13457,3,low_level
5076700025,475000.0,2014-11-24,8738,3,low_level
7443000985,475000.0,2014-08-15,3600,5,low_level
7549800045,475000.0,2015-01-02,3052,4,low_level
114100745,475000.0,2014-05-06,117612,6,low_level
8024201503,475000.0,2014-07-16,8645,2,low_level
6817801020,475000.0,2014-08-21,11092,3,low_level
1062100116,475000.0,2015-01-21,5097,3,low_level
5145100080,475000.0,2015-02-06,8033,3,low_level
1120069059,475000.0,2014-09-18,229125,3,low_level
1724079048,475000.0,2014-12-08,87117,3,low_level
6843600040,475000.0,2014-07-02,7260,4,low_level
6414100560,475000.0,2014-06-18,8432,3,low_level
9269260100,475000.0,2014-12-16,4673,4,low_level
8604900017,475000.0,2014-10-08,2720,3,low_level
2771603314,475000.0,2015-04-16,925,2,low_level
8029520240,475000.0,2014-10-10,14401,4,low_level
4319200605,475000.0,2014-06-28,9100,3,low_level
3288301330,475000.0,2015-04-08,7560,3,low_level
7853300020,475000.0,2015-03-20,5298,5,low_level
3211600140,475000.0,2015-02-09,7210,3,low_level
3904900610,475000.0,2014-10-12,7586,3,low_level
4046600120,475000.0,2014-08-28,25157,3,low_level
224069084,475000.0,2015-03-25,150117,3,low_level
203100910,475000.0,2014-09-23,28480,5,low_level
4215250030,475000.0,2014-08-19,57050,4,low_level
8121200970,475000.0,2014-11-18,7532,4,low_level
7905370390,475000.0,2014-10-09,7200,5,low_level
3677400445,475000.0,2014-09-02,5280,3,low_level
4022901316,475000.0,2014-10-31,6031,3,low_level
3332500100,475000.0,2015-04-08,3300,3,low_level
4443800415,475000.0,2015-03-21,4268,3,low_level
9528104345,475000.0,2014-09-23,1137,3,low_level
9558050170,475000.0,2014-05-13,8700,4,low_level
3649100103,475000.0,2015-01-02,8775,4,low_level
3756500180,475000.0,2014-12-08,9750,3,low_level
203101530,475000.0,2014-05-30,54450,2,low_level
3221079069,475000.0,2014-08-15,98881,3,low_level
3882300090,475000.0,2014-12-26,14560,3,low_level
6600220090,475000.0,2014-11-18,14467,2,low_level
2473002500,475000.0,2014-11-12,13000,3,low_level
925049318,475000.0,2014-08-11,4054,3,low_level
1523059239,475000.0,2015-04-23,3583,5,low_level
1972202005,475000.0,2014-05-21,2250,4,low_level
7202350060,475000.0,2014-09-08,2890,3,low_level
4237900645,475000.0,2014-10-10,3420,2,low_level
6865200831,475000.0,2014-05-07,2723,2,low_level
7952800010,475000.0,2014-05-19,10043,4,low_level
9465200181,475000.0,2015-04-28,5534,4,low_level
6411600370,475000.0,2014-05-15,29699,7,low_level
9558020240,475000.0,2015-03-20,6600,5,low_level
8121101380,475000.0,2014-08-13,4635,3,low_level
1862400087,475000.0,2015-03-13,8100,3,low_level
2767603591,475000.0,2014-08-04,1310,3,low_level
3288301410,475000.0,2014-09-11,7560,4,low_level
1931300412,475000.0,2015-04-16,1200,3,low_level
2296700050,475000.0,2014-10-10,8284,4,low_level
9521100867,475000.0,2014-07-11,1121,3,low_level
3298200790,475000.0,2014-08-12,8000,3,low_level
4027700632,475000.0,2014-06-09,11443,4,low_level
2207100165,475000.0,2015-04-30,10260,4,low_level
1530900290,475000.0,2014-10-07,3710,3,low_level
7137300245,475000.0,2015-04-29,2805,3,low_level
537000325,475000.0,2014-11-04,36862,3,low_level
7518503335,475000.0,2014-05-19,3825,2,low_level
2591020140,475000.0,2014-12-02,4961,3,low_level
2919702655,475000.0,2014-06-06,4590,2,low_level
3421059049,475000.0,2014-06-10,224334,2,low_level
3052700464,475000.0,2014-10-24,1621,3,low_level
1736800920,475000.0,2015-04-21,7840,3,low_level
2558690150,475000.0,2014-07-07,8050,5,low_level
9558050020,475000.0,2014-09-15,5757,4,low_level
7893805650,475000.0,2015-03-13,10200,5,low_level
3223039229,475000.0,2014-05-27,234352,4,low_level
2997800021,475000.0,2015-02-19,1294,3,low_level
7177300575,475000.0,2014-09-03,6000,4,low_level
7740500070,475000.0,2014-07-10,9659,3,low_level
7977201709,475000.0,2015-03-23,3420,3,low_level
126039599,475000.0,2015-03-26,7200,4,low_level
6979970140,475000.0,2015-04-17,3239,3,low_level
6140100095,475000.0,2014-05-20,7775,4,low_level
2824089053,474950.0,2015-01-27,222156,3,low_level
4477000290,474950.0,2015-03-11,15400,4,low_level
3331500455,474950.0,2014-12-03,2575,3,low_level
3876311350,474950.0,2014-08-26,8347,5,low_level
6824100029,474950.0,2014-10-31,1568,3,low_level
3298300130,474905.0,2015-02-06,6200,4,low_level
8078700020,474900.0,2014-06-03,43647,3,low_level
7100000120,474900.0,2014-08-18,8308,3,low_level
1972200698,474800.0,2014-05-28,1243,2,low_level
1250201165,474500.0,2015-03-17,3600,5,low_level
7199330130,474000.0,2014-07-03,8000,3,low_level
9222400565,474000.0,2014-10-17,3500,2,low_level
1775800420,474000.0,2015-02-02,14834,4,low_level
1720069006,474000.0,2014-08-12,403365,2,low_level
2919701944,474000.0,2014-10-10,4560,3,low_level
2041000025,474000.0,2014-12-03,3160,2,low_level
8635760480,473975.0,2015-01-27,3610,3,low_level
2595300210,473600.0,2014-11-06,8400,4,low_level
2770601365,473000.0,2015-02-24,4000,2,low_level
2201500450,473000.0,2014-10-28,10000,3,low_level
6055000430,473000.0,2015-03-27,37193,4,low_level
7518501390,473000.0,2014-06-17,5100,2,low_level
3791410210,473000.0,2014-11-17,6872,5,low_level
9423400193,473000.0,2014-12-26,7200,3,low_level
5706300020,473000.0,2014-11-25,12309,3,low_level
8682261010,473000.0,2014-09-10,4555,2,low_level
8673400141,473000.0,2014-10-15,1081,3,low_level
3762900010,473000.0,2014-07-15,7200,5,low_level
7504460090,473000.0,2014-07-25,12236,3,low_level
6071600340,472800.0,2014-11-13,8400,3,low_level
785000040,472500.0,2015-03-18,8536,4,low_level
6150200040,472500.0,2015-03-16,6800,3,low_level
524069116,472500.0,2014-06-02,15500,3,low_level
3630060070,472500.0,2014-10-21,2383,2,low_level
1542800010,472500.0,2014-09-09,3711,3,low_level
3022059066,472500.0,2015-01-30,223462,4,low_level
8929000350,472217.0,2014-08-04,2212,3,low_level
3123089010,472000.0,2014-12-29,89298,3,low_level
4058200985,472000.0,2014-09-11,7200,3,low_level
5152100060,472000.0,2014-05-29,14034,6,low_level
3123089027,472000.0,2014-07-21,104979,3,low_level
7787920160,472000.0,2015-04-27,7412,5,low_level
2771602420,472000.0,2014-06-17,1262,3,low_level
6751100125,472000.0,2014-08-25,9038,3,low_level
7211300050,472000.0,2014-09-30,7245,5,low_level
1422069070,472000.0,2015-05-07,415126,3,low_level
4019301300,472000.0,2014-12-23,21890,3,low_level
8857320130,472000.0,2015-03-10,2748,2,low_level
1786700240,472000.0,2014-10-24,7090,4,low_level
686100380,472000.0,2014-10-27,9804,5,low_level
3814900660,471835.0,2014-07-21,5354,4,low_level
9476200350,471750.0,2014-10-13,8200,5,low_level
7853360850,471500.0,2015-01-16,5866,3,low_level
3814900210,471275.0,2014-08-29,5038,4,low_level
3797000330,471001.0,2014-06-23,6000,3,low_level
123059046,471000.0,2015-03-26,57063,4,low_level
7787120260,471000.0,2014-06-09,9928,4,low_level
2607760890,471000.0,2014-06-03,9687,4,low_level
6662410020,471000.0,2015-03-19,10123,3,low_level
8161020060,471000.0,2015-04-14,21781,4,low_level
7518505610,471000.0,2015-03-25,5100,2,low_level
9286100320,471000.0,2014-06-06,2805,3,low_level
65000210,471000.0,2014-06-26,6417,2,low_level
9284801435,471000.0,2014-12-03,5750,4,low_level
9191200435,471000.0,2014-11-13,3750,4,low_level
3764650070,471000.0,2014-12-16,4059,3,low_level
4046500720,470950.0,2014-11-07,16420,3,low_level
5634500201,470500.0,2015-04-14,14000,4,low_level
6072600200,470500.0,2015-04-17,9248,5,low_level
3856901715,470450.0,2014-09-24,3400,2,low_level
4027700726,470101.0,2014-09-08,7800,4,low_level
326049103,470000.0,2014-09-22,8536,4,low_level
441000115,470000.0,2014-12-09,5512,2,low_level
5680001095,470000.0,2015-04-28,9600,5,low_level
9266700256,470000.0,2014-10-13,5200,2,low_level
1566100010,470000.0,2015-04-14,8227,3,low_level
7853220690,470000.0,2014-09-12,6134,3,low_level
7893804340,470000.0,2014-07-24,8062,4,low_level
4172100200,470000.0,2014-11-21,4914,3,low_level
2770606685,470000.0,2014-08-13,4400,3,low_level
8123100045,470000.0,2015-04-14,5125,4,low_level
1737320120,470000.0,2014-05-02,9655,5,low_level
3363900155,470000.0,2014-12-09,4000,2,low_level
1238501099,470000.0,2014-10-31,8600,3,low_level
3459000050,470000.0,2014-06-10,14800,3,low_level
2767704756,470000.0,2014-10-20,1257,3,low_level
1154100515,470000.0,2014-09-26,54707,3,low_level
3558900580,470000.0,2014-09-22,8424,3,low_level
4027701253,470000.0,2014-08-13,30083,4,low_level
7715800710,470000.0,2014-07-22,11250,4,low_level
7867500021,470000.0,2014-06-16,6723,3,low_level
3134100116,470000.0,2014-08-27,12342,5,low_level
5366200330,470000.0,2015-01-14,3659,4,low_level
318900080,470000.0,2014-10-10,37238,4,low_level
6743700335,470000.0,2014-06-04,12669,3,low_level
7697800040,470000.0,2014-08-26,9820,4,low_level
7551300060,470000.0,2014-07-16,5000,3,low_level
4443801495,470000.0,2014-09-17,4268,5,low_level
2607740100,470000.0,2014-10-29,9684,4,low_level
2724049076,470000.0,2014-08-22,18224,4,low_level
8079050010,470000.0,2015-05-04,8581,3,low_level
5072300100,470000.0,2014-07-18,9900,4,low_level
3793501450,470000.0,2014-09-10,6901,5,low_level
2423020270,470000.0,2014-07-15,8784,3,low_level
6751300255,470000.0,2014-06-16,8000,3,low_level
2607720440,470000.0,2015-03-04,9725,3,low_level
7852020640,470000.0,2014-10-20,4700,3,low_level
6055000010,470000.0,2014-07-25,35512,3,low_level
4027701326,470000.0,2014-07-09,17199,4,low_level
1313300340,470000.0,2014-05-14,14023,4,low_level
1786700080,470000.0,2015-01-15,6769,4,low_level
5561000430,470000.0,2014-10-16,39165,3,low_level
3876000350,470000.0,2015-02-24,8732,6,low_level
6870300060,470000.0,2014-09-22,2374,3,low_level
3825500080,470000.0,2015-03-18,7350,4,low_level
4046710050,470000.0,2014-08-27,17180,4,low_level
3052700855,470000.0,2014-06-28,5000,3,low_level
522079027,470000.0,2014-06-19,38884,3,low_level
3204800150,470000.0,2015-03-20,11658,3,low_level
3886902590,470000.0,2015-02-26,6000,5,low_level
9406540150,470000.0,2014-07-22,7077,5,low_level
7853230200,470000.0,2015-03-09,5082,3,low_level
3629950010,470000.0,2014-08-20,2381,3,low_level
4022902505,470000.0,2014-07-31,9800,3,low_level
6126600950,470000.0,2014-07-17,1693,3,low_level
1036700220,470000.0,2014-11-10,4680,4,low_level
2922701305,470000.0,2015-04-02,4220,2,low_level
8078370010,470000.0,2015-02-18,12042,4,low_level
7852030320,470000.0,2015-02-17,4874,3,low_level
526059224,470000.0,2015-02-06,7276,4,low_level
8079040490,470000.0,2014-06-23,8221,3,low_level
1438000390,469995.0,2014-08-04,3800,4,low_level
3277801580,469950.0,2014-11-10,1357,3,low_level
4039300400,469950.0,2014-09-19,8701,3,low_level
7905370440,469950.0,2014-10-10,8303,5,low_level
3834500417,469950.0,2014-08-09,1778,3,low_level
4254000540,469950.0,2014-07-08,14178,4,low_level
2862100205,469950.0,2014-09-30,4200,5,low_level
7785380150,469950.0,2014-12-15,6427,4,low_level
5057100080,469950.0,2014-09-19,6371,5,low_level
7853302110,469900.0,2015-04-06,4399,3,low_level
1473120730,469900.0,2014-06-27,8913,4,low_level
2325039057,469775.0,2014-07-28,7020,2,low_level
1774000780,469500.0,2015-01-05,13041,4,low_level
5469700570,469500.0,2014-08-12,24759,5,low_level
1775800860,469500.0,2015-04-28,12000,3,low_level
5145100460,469500.0,2014-09-24,7241,4,low_level
2540800390,469000.0,2014-09-04,8446,3,low_level
4017110200,469000.0,2015-01-27,9957,3,low_level
2978800120,469000.0,2014-06-18,7543,5,low_level
3343300180,469000.0,2015-03-30,22605,3,low_level
2258500049,469000.0,2014-06-02,4250,3,low_level
2767603931,469000.0,2014-08-18,1194,3,low_level
4022906222,469000.0,2014-11-26,10659,3,low_level
1430800279,469000.0,2015-03-27,11347,4,low_level
2124049229,469000.0,2015-03-02,5624,4,low_level
7625702440,469000.0,2014-12-30,800,3,low_level
240000058,469000.0,2015-04-08,13938,4,low_level
2767704332,469000.0,2014-09-30,1278,3,low_level
1623300765,469000.0,2014-05-06,4400,2,low_level
7518501822,469000.0,2014-10-17,1290,3,low_level
946000295,469000.0,2014-12-10,1362,3,low_level
2922703260,469000.0,2014-07-16,2400,3,low_level
126039413,469000.0,2014-07-10,11745,5,low_level
3856904970,469000.0,2014-08-18,4284,2,low_level
3052700419,468500.0,2014-06-16,1186,3,low_level
3798000130,468000.0,2014-07-25,8580,4,low_level
3904901300,468000.0,2015-04-14,5597,3,low_level
7202350010,468000.0,2014-07-25,2490,3,low_level
6380500151,468000.0,2015-03-17,7697,3,low_level
2820069048,468000.0,2015-05-04,176418,4,low_level
9212900260,468000.0,2014-05-27,6000,2,low_level
2591010040,468000.0,2014-11-10,7029,2,low_level
808300200,468000.0,2015-03-19,20682,4,low_level
3335000025,468000.0,2014-11-12,6300,3,low_level
5422560830,468000.0,2015-04-13,4500,2,low_level
3876313040,468000.0,2014-07-09,8400,4,low_level
3205100080,468000.0,2014-07-08,9848,3,low_level
7694800070,468000.0,2014-08-18,2167,2,low_level
2110900050,468000.0,2015-02-11,8165,4,low_level
8820903555,467500.0,2015-01-05,6453,3,low_level
6868200029,467500.0,2014-09-29,8512,3,low_level
1705400550,467500.0,2015-02-13,4165,3,low_level
7625701900,467500.0,2015-02-22,4800,2,low_level
3123039082,467500.0,2014-10-06,273556,3,low_level
7016100570,467500.0,2014-12-01,7210,4,low_level
8562850150,467100.0,2014-05-23,8645,3,low_level
7611200125,467000.0,2014-10-23,10800,2,low_level
7214810350,467000.0,2014-10-17,13500,5,low_level
7202340370,467000.0,2014-11-10,6642,3,low_level
2767604247,467000.0,2014-07-11,1181,2,low_level
1568100387,467000.0,2015-03-22,3432,3,low_level
3905100070,467000.0,2015-02-03,3984,3,low_level
6798100070,467000.0,2015-05-11,8040,3,low_level
5100403806,467000.0,2015-04-07,1179,3,low_level
1498301672,467000.0,2015-03-30,4000,5,low_level
7853221010,467000.0,2014-10-29,4978,3,low_level
2767704345,467000.0,2014-05-20,1213,3,low_level
3955900830,467000.0,2015-04-27,6590,3,low_level
7016310270,467000.0,2015-04-10,7210,4,low_level
3362401758,467000.0,2014-09-03,990,3,low_level
6141100255,467000.0,2014-05-15,6582,3,low_level
1946000100,467000.0,2015-02-04,5024,4,low_level
2070100040,467000.0,2014-12-01,5511,3,low_level
4443801285,466950.0,2014-08-14,3880,3,low_level
3041700570,466800.0,2014-06-05,14250,3,low_level
9259900010,466750.0,2015-03-16,9139,4,low_level
1232002015,466500.0,2014-06-05,3840,3,low_level
4038100360,466200.0,2015-02-10,8856,3,low_level
928000020,466000.0,2015-01-28,7279,3,low_level
510002519,466000.0,2014-07-15,1058,2,low_level
3878900270,466000.0,2015-04-29,4508,4,low_level
6071200375,466000.0,2014-12-11,9460,3,low_level
3876312350,466000.0,2014-12-02,8050,4,low_level
9477940440,465950.0,2014-06-17,6896,4,low_level
7376300060,465750.0,2014-05-15,10350,3,low_level
259500230,465750.0,2014-12-18,4534,3,low_level
1704900206,465500.0,2014-06-02,7004,3,low_level
9238500480,465425.0,2014-05-23,20720,4,low_level
226039214,465250.0,2014-06-12,7642,5,low_level
1775801090,465000.0,2014-05-30,20349,4,low_level
5561400440,465000.0,2014-08-27,47958,4,low_level
2423029009,465000.0,2014-06-17,19271,2,low_level
5255710160,465000.0,2015-03-18,8862,4,low_level
6822100305,465000.0,2014-08-19,5280,3,low_level
3890600150,465000.0,2014-05-28,5752,3,low_level
3755500065,465000.0,2014-11-06,14250,3,low_level
7625701175,465000.0,2014-11-03,6250,4,low_level
7853321180,465000.0,2014-12-22,6405,5,low_level
8651710430,465000.0,2014-06-06,7500,4,low_level
6141100380,465000.0,2014-05-15,6886,3,low_level
3226049530,465000.0,2015-01-22,7264,5,low_level
3308030100,465000.0,2014-09-25,32450,4,low_level
5137300130,465000.0,2014-05-09,9653,4,low_level
522059130,465000.0,2015-04-29,18200,3,low_level
2522059251,465000.0,2015-04-09,15035,3,low_level
1137800460,465000.0,2014-12-09,25663,3,low_level
5152700060,465000.0,2014-05-28,23326,6,low_level
7519000225,465000.0,2014-10-30,3774,3,low_level
5729000080,465000.0,2014-10-29,15600,3,low_level
1223039195,465000.0,2015-05-08,6450,5,low_level
9278200095,465000.0,2014-12-17,8690,3,low_level
2872100245,465000.0,2014-06-04,4500,3,low_level
2856100360,465000.0,2015-04-09,3060,3,low_level
927200380,465000.0,2015-04-20,12833,4,low_level
7215721350,465000.0,2015-04-22,4636,3,low_level
9527300200,465000.0,2014-08-25,3267,4,low_level
943100220,465000.0,2014-09-25,145490,3,low_level
3278600320,465000.0,2014-07-23,4084,3,low_level
5101408599,465000.0,2014-06-11,5350,4,low_level
6873000150,465000.0,2014-12-08,1222,2,low_level
4014400292,465000.0,2015-01-14,17936,3,low_level
5538300460,465000.0,2014-12-10,9000,5,low_level
9828701739,465000.0,2014-06-17,1425,2,low_level
415100010,465000.0,2014-06-11,9702,4,low_level
7767400060,465000.0,2014-11-19,7314,4,low_level
2619950060,465000.0,2014-09-09,7200,5,low_level
2419600075,465000.0,2014-12-01,6360,3,low_level
4206901505,465000.0,2015-03-26,4000,2,low_level
3303860590,465000.0,2014-06-27,6000,4,low_level
3862400050,465000.0,2014-05-06,11088,3,low_level
4443800705,465000.0,2014-10-08,3880,3,low_level
4358700100,465000.0,2014-12-02,5175,3,low_level
4039500390,465000.0,2014-10-17,7300,3,low_level
